"","Date","State","kMWh"
"3451",2017-04-01,"AZ",403.5698105
"3452",2017-04-01,"CA",1995.469703875
"3453",2017-04-01,"CO",79.2700594583333
"3454",2017-04-01,"DE",4.63887279166667
"3455",2017-04-01,"FL",53.9895136666667
"3456",2017-04-01,"HI",13.3717311666667
"3457",2017-04-01,"IL",4.48722783333333
"3458",2017-04-01,"MA",65.9416559166667
"3459",2017-04-01,"MD",21.4471251666667
"3460",2017-04-01,"NC",401.943870708333
"3461",2017-04-01,"NJ",77.9488980833333
"3462",2017-04-01,"NM",102.065822541667
"3463",2017-04-01,"NV",327.268182833333
"3464",2017-04-01,"NY",15.2884030833333
"3465",2017-04-01,"OH",8.64274629166667
"3466",2017-04-01,"OR",13.758096
"3467",2017-04-01,"PA",5.999817875
"3468",2017-04-01,"TX",163.275518916667
"3469",2017-04-01,"VT",8.1450505
"3470",2017-04-01,"WA",0.041625
"3471",2017-04-01,"GA",167.459172541667
"3472",2017-04-01,"IN",23.8116183333333
"3473",2017-04-01,"MN",43.681976875
"3474",2017-04-01,"TN",7.56422054166667
"3475",2017-04-01,"UT",180.4595985
"3476",2017-04-01,"CT",3.29578083333333
"3477",2017-04-01,"RI",1.24721495833333
"3478",2017-04-01,"SC",4.46902754166667
"3479",2017-04-01,"MO",4.47890891666667
"3480",2017-04-01,"WI",1.565725875
"3481",2017-04-01,"AR",2.6789885
"3482",2017-04-01,"KS",0.396301333333333
"3483",2017-04-01,"MI",4.70536945833333
"3484",2017-04-01,"OK",2.26437804166667
"3485",2017-04-01,"AL",14.2820038333333
"3486",2017-04-01,"IA",0.351919708333333
"3487",2017-04-01,"ID",33.7608202916667
"3488",2017-04-01,"KY",1.52454745833333
"3489",2017-04-01,"MS",4.22804275
"3490",2017-04-01,"NE",1.15846820833333
"3491",2017-04-01,"SD",0.170009375
"3492",2017-04-01,"VA",20.5122177083333
"3493",2017-04-01,"LA",NA
"3494",2017-04-01,"ME",NA
"3495",2017-04-01,"MT",NA
"3496",2017-04-01,"WY",NA
"3497",2017-05-01,"AZ",410.522923291667
"3498",2017-05-01,"CA",2012.16828325
"3499",2017-05-01,"CO",79.5615257916667
"3500",2017-05-01,"DE",4.51099033333333
"3501",2017-05-01,"FL",59.7307465833333
"3502",2017-05-01,"HI",13.8882809166667
"3503",2017-05-01,"IL",4.414793875
"3504",2017-05-01,"MA",66.30499925
"3505",2017-05-01,"MD",21.6997235833333
"3506",2017-05-01,"NC",416.936259791667
"3507",2017-05-01,"NJ",77.548631875
"3508",2017-05-01,"NM",101.28287925
"3509",2017-05-01,"NV",336.888411958333
"3510",2017-05-01,"NY",15.4110184583333
"3511",2017-05-01,"OH",8.70991925
"3512",2017-05-01,"OR",14.8980300833333
"3513",2017-05-01,"PA",5.90525408333333
"3514",2017-05-01,"TX",172.005964875
"3515",2017-05-01,"VT",8.25573154166667
"3516",2017-05-01,"WA",0.0423333333333333
"3517",2017-05-01,"GA",168.942176625
"3518",2017-05-01,"IN",23.5542521666667
"3519",2017-05-01,"MN",46.69587475
"3520",2017-05-01,"TN",7.6548065
"3521",2017-05-01,"UT",183.581499416667
"3522",2017-05-01,"CT",3.33921025
"3523",2017-05-01,"RI",1.22354466666667
"3524",2017-05-01,"SC",5.14059095833333
"3525",2017-05-01,"MO",4.57672716666667
"3526",2017-05-01,"WI",1.66849625
"3527",2017-05-01,"AR",2.64955408333333
"3528",2017-05-01,"KS",0.419441458333333
"3529",2017-05-01,"MI",5.04373066666667
"3530",2017-05-01,"OK",2.476066
"3531",2017-05-01,"AL",14.3867985416667
"3532",2017-05-01,"IA",0.380914875
"3533",2017-05-01,"ID",36.184233125
"3534",2017-05-01,"KY",1.54860879166667
"3535",2017-05-01,"MS",5.42098829166667
"3536",2017-05-01,"NE",1.19483966666667
"3537",2017-05-01,"SD",0.17176325
"3538",2017-05-01,"VA",22.6773633333333
"3539",2017-05-01,"LA",NA
"3540",2017-05-01,"ME",NA
"3541",2017-05-01,"MT",NA
"3542",2017-05-01,"WY",NA
"3543",2017-06-01,"AZ",411.644569708333
"3544",2017-06-01,"CA",2018.68013016667
"3545",2017-06-01,"CO",79.5317110833333
"3546",2017-06-01,"DE",4.312303625
"3547",2017-06-01,"FL",68.1348092083333
"3548",2017-06-01,"HI",14.3446412916667
"3549",2017-06-01,"IL",4.36290825
"3550",2017-06-01,"MA",65.9079883333333
"3551",2017-06-01,"MD",22.0582845416667
"3552",2017-06-01,"NC",425.515335666667
"3553",2017-06-01,"NJ",77.3506168333333
"3554",2017-06-01,"NM",99.8652663333333
"3555",2017-06-01,"NV",342.283602541667
"3556",2017-06-01,"NY",15.3770675
"3557",2017-06-01,"OH",8.749188625
"3558",2017-06-01,"OR",15.7200845416667
"3559",2017-06-01,"PA",5.837461375
"3560",2017-06-01,"TX",179.024317125
"3561",2017-06-01,"VT",8.24742525
"3562",2017-06-01,"WA",0.0409583333333333
"3563",2017-06-01,"GA",167.435313291667
"3564",2017-06-01,"IN",23.275968625
"3565",2017-06-01,"MN",48.772903375
"3566",2017-06-01,"TN",7.67361691666667
"3567",2017-06-01,"UT",184.083817416667
"3568",2017-06-01,"CT",3.33272741666667
"3569",2017-06-01,"RI",1.18974104166667
"3570",2017-06-01,"SC",6.04042670833333
"3571",2017-06-01,"MO",4.65232675
"3572",2017-06-01,"WI",1.7520855
"3573",2017-06-01,"AR",2.59551991666667
"3574",2017-06-01,"KS",0.433499041666667
"3575",2017-06-01,"MI",5.21938829166667
"3576",2017-06-01,"OK",2.639855375
"3577",2017-06-01,"AL",14.6661099166667
"3578",2017-06-01,"IA",0.396520458333333
"3579",2017-06-01,"ID",37.6601599583333
"3580",2017-06-01,"KY",1.61504204166667
"3581",2017-06-01,"MS",6.587162625
"3582",2017-06-01,"NE",1.238578125
"3583",2017-06-01,"SD",0.171524083333333
"3584",2017-06-01,"VA",24.9438298333333
"3585",2017-06-01,"LA",NA
"3586",2017-06-01,"ME",NA
"3587",2017-06-01,"MT",NA
"3588",2017-06-01,"WY",NA
"3589",2017-07-01,"AZ",413.995807041667
"3590",2017-07-01,"CA",2040.66586308333
"3591",2017-07-01,"CO",79.9594547916666
"3592",2017-07-01,"DE",4.204524625
"3593",2017-07-01,"FL",77.5037565416667
"3594",2017-07-01,"HI",14.7905177083333
"3595",2017-07-01,"IL",4.41717629166667
"3596",2017-07-01,"MA",66.400410875
"3597",2017-07-01,"MD",22.3841554583333
"3598",2017-07-01,"NC",431.89884625
"3599",2017-07-01,"NJ",78.1033665
"3600",2017-07-01,"NM",99.8570342083333
"3601",2017-07-01,"NV",346.872231958333
"3602",2017-07-01,"NY",15.523948875
"3603",2017-07-01,"OH",8.82510945833334
"3604",2017-07-01,"OR",16.7594955
"3605",2017-07-01,"PA",5.84125758333333
"3606",2017-07-01,"TX",187.22780325
"3607",2017-07-01,"VT",8.2280365
"3608",2017-07-01,"WA",0.039375
"3609",2017-07-01,"GA",165.64349325
"3610",2017-07-01,"IN",23.2896621666667
"3611",2017-07-01,"MN",50.7058877083333
"3612",2017-07-01,"TN",7.899290625
"3613",2017-07-01,"UT",184.694917333333
"3614",2017-07-01,"CT",3.32156720833333
"3615",2017-07-01,"RI",1.19118666666667
"3616",2017-07-01,"SC",7.866129375
"3617",2017-07-01,"MO",4.81271770833333
"3618",2017-07-01,"WI",1.84624841666667
"3619",2017-07-01,"AR",3.06485175
"3620",2017-07-01,"KS",0.452176875
"3621",2017-07-01,"MI",5.39193316666667
"3622",2017-07-01,"OK",2.82798158333333
"3623",2017-07-01,"AL",15.5999875
"3624",2017-07-01,"IA",0.419913208333333
"3625",2017-07-01,"ID",38.97854
"3626",2017-07-01,"KY",1.724724625
"3627",2017-07-01,"MS",7.98791991666667
"3628",2017-07-01,"NE",1.31062795833333
"3629",2017-07-01,"SD",0.171580833333333
"3630",2017-07-01,"VA",27.4561435833333
"3631",2017-07-01,"LA",0.201902333333333
"3632",2017-07-01,"ME",0.462811
"3633",2017-07-01,"MT",1.2096
"3634",2017-07-01,"WY",NA
"3635",2017-08-01,"AZ",417.367047291667
"3636",2017-08-01,"CA",2079.57557779167
"3637",2017-08-01,"CO",80.92140775
"3638",2017-08-01,"DE",4.20108270833333
"3639",2017-08-01,"FL",86.7851552916667
"3640",2017-08-01,"HI",15.1173145
"3641",2017-08-01,"IL",4.45213404166667
"3642",2017-08-01,"MA",67.2135466666667
"3643",2017-08-01,"MD",22.413001125
"3644",2017-08-01,"NC",438.528405458333
"3645",2017-08-01,"NJ",78.64257025
"3646",2017-08-01,"NM",100.9219605
"3647",2017-08-01,"NV",351.758909666667
"3648",2017-08-01,"NY",15.8404991666667
"3649",2017-08-01,"OH",8.763322875
"3650",2017-08-01,"OR",18.284133
"3651",2017-08-01,"PA",5.816790625
"3652",2017-08-01,"TX",195.434602583333
"3653",2017-08-01,"VT",8.208515375
"3654",2017-08-01,"WA",0.0388333333333333
"3655",2017-08-01,"GA",164.122069916667
"3656",2017-08-01,"IN",23.0763790833333
"3657",2017-08-01,"MN",52.5294469583333
"3658",2017-08-01,"TN",8.21864791666667
"3659",2017-08-01,"UT",185.758265833333
"3660",2017-08-01,"CT",3.33224091666667
"3661",2017-08-01,"RI",1.23711829166667
"3662",2017-08-01,"SC",10.2591059166667
"3663",2017-08-01,"MO",4.99928475
"3664",2017-08-01,"WI",1.93032891666667
"3665",2017-08-01,"AR",3.88817716666667
"3666",2017-08-01,"KS",0.473163875
"3667",2017-08-01,"MI",5.60943195833333
"3668",2017-08-01,"OK",3.10950154166667
"3669",2017-08-01,"AL",16.5280162083333
"3670",2017-08-01,"IA",0.45306125
"3671",2017-08-01,"ID",40.6009845416667
"3672",2017-08-01,"KY",1.82462475
"3673",2017-08-01,"MS",9.47110945833333
"3674",2017-08-01,"NE",1.38723833333333
"3675",2017-08-01,"SD",0.170335541666667
"3676",2017-08-01,"VA",29.8829786666667
"3677",2017-08-01,"LA",0.200788791666667
"3678",2017-08-01,"ME",0.488451833333333
"3679",2017-08-01,"MT",1.36957366666667
"3680",2017-08-01,"WY",NA
"3681",2017-09-01,"AZ",415.263380666667
"3682",2017-09-01,"CA",2105.98286504167
"3683",2017-09-01,"CO",81.3427458333333
"3684",2017-09-01,"DE",4.19446691666667
"3685",2017-09-01,"FL",99.052397375
"3686",2017-09-01,"HI",15.1833323333333
"3687",2017-09-01,"IL",4.50449975
"3688",2017-09-01,"MA",67.9764195416667
"3689",2017-09-01,"MD",22.5439375833333
"3690",2017-09-01,"NC",443.221653916667
"3691",2017-09-01,"NJ",78.5448659583333
"3692",2017-09-01,"NM",101.26678175
"3693",2017-09-01,"NV",355.959769333333
"3694",2017-09-01,"NY",16.1140807083333
"3695",2017-09-01,"OH",8.792267875
"3696",2017-09-01,"OR",20.2140545416667
"3697",2017-09-01,"PA",5.72805308333333
"3698",2017-09-01,"TX",202.158330583333
"3699",2017-09-01,"VT",8.23407920833333
"3700",2017-09-01,"WA",0.040125
"3701",2017-09-01,"GA",162.69287825
"3702",2017-09-01,"IN",23.0081515833333
"3703",2017-09-01,"MN",55.271037625
"3704",2017-09-01,"TN",8.58640304166667
"3705",2017-09-01,"UT",185.167168166667
"3706",2017-09-01,"CT",3.53957570833333
"3707",2017-09-01,"RI",1.320437625
"3708",2017-09-01,"SC",13.2935385
"3709",2017-09-01,"MO",5.13693866666667
"3710",2017-09-01,"WI",2.075056875
"3711",2017-09-01,"AR",4.938682125
"3712",2017-09-01,"KS",0.500175166666667
"3713",2017-09-01,"MI",6.094852125
"3714",2017-09-01,"OK",3.45842491666667
"3715",2017-09-01,"AL",17.6981885416667
"3716",2017-09-01,"IA",0.500031625
"3717",2017-09-01,"ID",41.78205525
"3718",2017-09-01,"KY",1.9370825
"3719",2017-09-01,"MS",11.353452875
"3720",2017-09-01,"NE",1.496743375
"3721",2017-09-01,"SD",0.168077333333333
"3722",2017-09-01,"VA",32.8774620833333
"3723",2017-09-01,"LA",0.196732
"3724",2017-09-01,"ME",0.53308325
"3725",2017-09-01,"MT",1.56782895833333
"3726",2017-09-01,"WY",NA
"3727",2017-10-01,"AZ",410.227393833333
"3728",2017-10-01,"CA",2119.399641875
"3729",2017-10-01,"CO",81.3877969583333
"3730",2017-10-01,"DE",4.21021429166667
"3731",2017-10-01,"FL",113.640983166667
"3732",2017-10-01,"HI",15.1642388333333
"3733",2017-10-01,"IL",4.71099933333333
"3734",2017-10-01,"MA",69.4360824166667
"3735",2017-10-01,"MD",23.4325323333333
"3736",2017-10-01,"NC",453.449915291667
"3737",2017-10-01,"NJ",79.0132609583333
"3738",2017-10-01,"NM",101.278150916667
"3739",2017-10-01,"NV",359.549843166667
"3740",2017-10-01,"NY",16.6424287916667
"3741",2017-10-01,"OH",9.14268354166667
"3742",2017-10-01,"OR",22.6154552916667
"3743",2017-10-01,"PA",5.66713579166667
"3744",2017-10-01,"TX",207.612728708333
"3745",2017-10-01,"VT",8.33656845833333
"3746",2017-10-01,"WA",0.0445
"3747",2017-10-01,"GA",163.080566541667
"3748",2017-10-01,"IN",23.764894125
"3749",2017-10-01,"MN",60.1216856666667
"3750",2017-10-01,"TN",9.1512475
"3751",2017-10-01,"UT",183.434737958333
"3752",2017-10-01,"CT",3.95700345833333
"3753",2017-10-01,"RI",1.43854854166667
"3754",2017-10-01,"SC",17.2115414583333
"3755",2017-10-01,"MO",5.35846170833333
"3756",2017-10-01,"WI",2.33554141666667
"3757",2017-10-01,"AR",6.35066975
"3758",2017-10-01,"KS",0.540436625
"3759",2017-10-01,"MI",6.92709979166667
"3760",2017-10-01,"OK",3.77492379166667
"3761",2017-10-01,"AL",19.3568335
"3762",2017-10-01,"IA",0.570874125
"3763",2017-10-01,"ID",42.185506375
"3764",2017-10-01,"KY",2.11742558333333
"3765",2017-10-01,"MS",13.9663178333333
"3766",2017-10-01,"NE",1.65939816666667
"3767",2017-10-01,"SD",0.168037416666667
"3768",2017-10-01,"VA",37.0475799166667
"3769",2017-10-01,"LA",0.190159291666667
"3770",2017-10-01,"ME",0.594509166666667
"3771",2017-10-01,"MT",1.75404304166667
"3772",2017-10-01,"WY",NA
"3773",2017-11-01,"AZ",410.700264125
"3774",2017-11-01,"CA",2146.46897541667
"3775",2017-11-01,"CO",82.029796875
"3776",2017-11-01,"DE",4.16921683333333
"3777",2017-11-01,"FL",125.459028291667
"3778",2017-11-01,"HI",15.1748328333333
"3779",2017-11-01,"IL",4.91058883333333
"3780",2017-11-01,"MA",72.0131652916667
"3781",2017-11-01,"MD",24.5749223333333
"3782",2017-11-01,"NC",463.869654666667
"3783",2017-11-01,"NJ",79.7059441666667
"3784",2017-11-01,"NM",102.343559458333
"3785",2017-11-01,"NV",364.628270208333
"3786",2017-11-01,"NY",17.2939180416667
"3787",2017-11-01,"OH",9.4446265
"3788",2017-11-01,"OR",25.7251894166667
"3789",2017-11-01,"PA",5.61003058333333
"3790",2017-11-01,"TX",211.97314875
"3791",2017-11-01,"VT",8.54144545833333
"3792",2017-11-01,"WA",0.05
"3793",2017-11-01,"GA",161.989866333333
"3794",2017-11-01,"IN",24.3981740833333
"3795",2017-11-01,"MN",65.5784968333333
"3796",2017-11-01,"TN",9.77575558333333
"3797",2017-11-01,"UT",182.847224125
"3798",2017-11-01,"CT",4.459739125
"3799",2017-11-01,"RI",1.585193375
"3800",2017-11-01,"SC",21.086809625
"3801",2017-11-01,"MO",5.63417529166667
"3802",2017-11-01,"WI",2.57247604166667
"3803",2017-11-01,"AR",7.83766883333333
"3804",2017-11-01,"KS",0.58456225
"3805",2017-11-01,"MI",7.68689095833333
"3806",2017-11-01,"OK",3.991592125
"3807",2017-11-01,"AL",21.090855875
"3808",2017-11-01,"IA",0.649548583333333
"3809",2017-11-01,"ID",42.7744079583333
"3810",2017-11-01,"KY",2.32823795833333
"3811",2017-11-01,"MS",16.85103075
"3812",2017-11-01,"NE",1.80430508333333
"3813",2017-11-01,"SD",0.167592666666667
"3814",2017-11-01,"VA",41.1218073333333
"3815",2017-11-01,"LA",0.181377875
"3816",2017-11-01,"ME",0.668680625
"3817",2017-11-01,"MT",1.918955
"3818",2017-11-01,"WY",NA
"3819",2017-12-01,"AZ",412.010445625
"3820",2017-12-01,"CA",2170.652119625
"3821",2017-12-01,"CO",82.9506675
"3822",2017-12-01,"DE",4.134498875
"3823",2017-12-01,"FL",136.324418416667
"3824",2017-12-01,"HI",15.1901175833333
"3825",2017-12-01,"IL",5.02836354166667
"3826",2017-12-01,"MA",74.7537154583333
"3827",2017-12-01,"MD",25.731630375
"3828",2017-12-01,"NC",475.999009708333
"3829",2017-12-01,"NJ",80.58196
"3830",2017-12-01,"NM",103.897765916667
"3831",2017-12-01,"NV",371.894873333333
"3832",2017-12-01,"NY",18.1031578333333
"3833",2017-12-01,"OH",9.56289070833333
"3834",2017-12-01,"OR",29.310472875
"3835",2017-12-01,"PA",5.55788845833333
"3836",2017-12-01,"TX",220.40988675
"3837",2017-12-01,"VT",8.752742
"3838",2017-12-01,"WA",0.0521666666666667
"3839",2017-12-01,"GA",162.120082541667
"3840",2017-12-01,"IN",24.5063190416667
"3841",2017-12-01,"MN",69.8610637916667
"3842",2017-12-01,"TN",10.3560765
"3843",2017-12-01,"UT",182.679602333333
"3844",2017-12-01,"CT",4.998587375
"3845",2017-12-01,"RI",1.74241225
"3846",2017-12-01,"SC",24.8941250416667
"3847",2017-12-01,"MO",5.94363645833333
"3848",2017-12-01,"WI",2.72734933333333
"3849",2017-12-01,"AR",9.43774729166667
"3850",2017-12-01,"KS",0.624335625
"3851",2017-12-01,"MI",8.14628216666667
"3852",2017-12-01,"OK",4.18831908333333
"3853",2017-12-01,"AL",22.7843274166667
"3854",2017-12-01,"IA",0.718078541666667
"3855",2017-12-01,"ID",43.5422937916667
"3856",2017-12-01,"KY",2.537343
"3857",2017-12-01,"MS",19.686007125
"3858",2017-12-01,"NE",1.896676375
"3859",2017-12-01,"SD",0.16284275
"3860",2017-12-01,"VA",45.2639619166667
"3861",2017-12-01,"LA",0.171313583333333
"3862",2017-12-01,"ME",0.748438541666667
"3863",2017-12-01,"MT",2.1057
"3864",2017-12-01,"WY",NA
"3865",2018-01-01,"AZ",417.387805458333
"3866",2018-01-01,"CA",2186.55723475
"3867",2018-01-01,"CO",84.4352581666667
"3868",2018-01-01,"DE",4.13666954166667
"3869",2018-01-01,"FL",148.3759455
"3870",2018-01-01,"HI",15.2353518333333
"3871",2018-01-01,"IL",5.14151325
"3872",2018-01-01,"MA",77.5213338333333
"3873",2018-01-01,"MD",27.002899625
"3874",2018-01-01,"NC",488.570506541667
"3875",2018-01-01,"NJ",81.6786635
"3876",2018-01-01,"NM",106.032895041667
"3877",2018-01-01,"NV",380.230634083333
"3878",2018-01-01,"NY",19.4328530416667
"3879",2018-01-01,"OH",9.69280591666667
"3880",2018-01-01,"OR",33.0956759583333
"3881",2018-01-01,"PA",5.52144879166667
"3882",2018-01-01,"TX",231.753813375
"3883",2018-01-01,"VT",8.857421875
"3884",2018-01-01,"WA",0.0507916666666667
"3885",2018-01-01,"GA",163.182026041667
"3886",2018-01-01,"IN",24.6253992083333
"3887",2018-01-01,"MN",74.0348504583333
"3888",2018-01-01,"TN",11.0351259583333
"3889",2018-01-01,"UT",183.959573958333
"3890",2018-01-01,"CT",5.46967433333333
"3891",2018-01-01,"RI",1.87990258333333
"3892",2018-01-01,"SC",28.5514182916667
"3893",2018-01-01,"MO",6.24944958333333
"3894",2018-01-01,"WI",2.87442004166667
"3895",2018-01-01,"AR",10.9946557083333
"3896",2018-01-01,"KS",0.644602541666667
"3897",2018-01-01,"MI",8.565799
"3898",2018-01-01,"OK",4.40398095833333
"3899",2018-01-01,"AL",24.4554877916667
"3900",2018-01-01,"IA",0.787834333333333
"3901",2018-01-01,"ID",44.2959549583333
"3902",2018-01-01,"KY",2.73698283333333
"3903",2018-01-01,"MS",21.8429284166667
"3904",2018-01-01,"NE",1.99624291666667
"3905",2018-01-01,"SD",0.156341041666667
"3906",2018-01-01,"VA",49.552773625
"3907",2018-01-01,"LA",0.1623785
"3908",2018-01-01,"ME",0.820384791666667
"3909",2018-01-01,"MT",2.29606979166667
"3910",2018-01-01,"WY",NA
"3911",2018-02-01,"AZ",426.581362583333
"3912",2018-02-01,"CA",2204.24659475
"3913",2018-02-01,"CO",86.2204948333333
"3914",2018-02-01,"DE",4.14382216666667
"3915",2018-02-01,"FL",160.026878916667
"3916",2018-02-01,"HI",15.2194067083333
"3917",2018-02-01,"IL",5.28125816666667
"3918",2018-02-01,"MA",80.0339251666667
"3919",2018-02-01,"MD",28.4122875
"3920",2018-02-01,"NC",500.409257458333
"3921",2018-02-01,"NJ",82.5445563333333
"3922",2018-02-01,"NM",108.45285375
"3923",2018-02-01,"NV",385.916129708333
"3924",2018-02-01,"NY",20.9917353333333
"3925",2018-02-01,"OH",9.86479120833333
"3926",2018-02-01,"OR",37.0102202083333
"3927",2018-02-01,"PA",5.46966208333334
"3928",2018-02-01,"TX",242.473745083333
"3929",2018-02-01,"VT",8.8453215
"3930",2018-02-01,"WA",0.04775
"3931",2018-02-01,"GA",163.495373541667
"3932",2018-02-01,"IN",24.8731234166667
"3933",2018-02-01,"MN",78.5014707083333
"3934",2018-02-01,"TN",11.8405924583333
"3935",2018-02-01,"UT",186.04469175
"3936",2018-02-01,"CT",5.825200625
"3937",2018-02-01,"RI",1.98478241666667
"3938",2018-02-01,"SC",32.005161625
"3939",2018-02-01,"MO",6.53258191666667
"3940",2018-02-01,"WI",3.02982595833333
"3941",2018-02-01,"AR",12.5445972083333
"3942",2018-02-01,"KS",0.653646333333333
"3943",2018-02-01,"MI",9.05355683333333
"3944",2018-02-01,"OK",4.60536720833333
"3945",2018-02-01,"AL",26.0531587083333
"3946",2018-02-01,"IA",0.859561125
"3947",2018-02-01,"ID",44.945905875
"3948",2018-02-01,"KY",2.93498154166667
"3949",2018-02-01,"MS",23.55386125
"3950",2018-02-01,"NE",2.10331308333333
"3951",2018-02-01,"SD",0.151798375
"3952",2018-02-01,"VA",53.68318975
"3953",2018-02-01,"LA",0.1546045
"3954",2018-02-01,"ME",0.877835
"3955",2018-02-01,"MT",2.47891033333333
"3956",2018-02-01,"WY",NA
"3957",2018-03-01,"AZ",430.885095791667
"3958",2018-03-01,"CA",2232.03573975
"3959",2018-03-01,"CO",87.7091025416667
"3960",2018-03-01,"DE",4.145370125
"3961",2018-03-01,"FL",171.262928625
"3962",2018-03-01,"HI",15.2116476666667
"3963",2018-03-01,"IL",5.35373520833333
"3964",2018-03-01,"MA",80.4437237083334
"3965",2018-03-01,"MD",29.63862175
"3966",2018-03-01,"NC",506.430235916667
"3967",2018-03-01,"NJ",81.9453093333333
"3968",2018-03-01,"NM",110.489419375
"3969",2018-03-01,"NV",391.3959235
"3970",2018-03-01,"NY",21.9465653333333
"3971",2018-03-01,"OH",9.91865075
"3972",2018-03-01,"OR",40.9823501666667
"3973",2018-03-01,"PA",5.33948370833333
"3974",2018-03-01,"TX",251.614954958333
"3975",2018-03-01,"VT",8.71556504166667
"3976",2018-03-01,"WA",0.0450416666666667
"3977",2018-03-01,"GA",164.509679916667
"3978",2018-03-01,"IN",24.7763528333333
"3979",2018-03-01,"MN",81.9252665
"3980",2018-03-01,"TN",12.5437562916667
"3981",2018-03-01,"UT",187.532326791667
"3982",2018-03-01,"CT",6.04953479166667
"3983",2018-03-01,"RI",2.04696216666667
"3984",2018-03-01,"SC",34.9238247916667
"3985",2018-03-01,"MO",6.81517858333333
"3986",2018-03-01,"WI",3.13817104166667
"3987",2018-03-01,"AR",13.8762774166667
"3988",2018-03-01,"KS",0.658504708333333
"3989",2018-03-01,"MI",9.4044175
"3990",2018-03-01,"OK",4.77136483333333
"3991",2018-03-01,"AL",27.448544375
"3992",2018-03-01,"IA",0.905399916666667
"3993",2018-03-01,"ID",45.5500100833333
"3994",2018-03-01,"KY",3.08794725
"3995",2018-03-01,"MS",25.015986625
"3996",2018-03-01,"NE",2.1829015
"3997",2018-03-01,"SD",0.148121083333333
"3998",2018-03-01,"VA",57.3270857916667
"3999",2018-03-01,"LA",0.1462475
"4000",2018-03-01,"ME",0.908681458333333
"4001",2018-03-01,"MT",2.62427379166667
"4002",2018-03-01,"WY",NA
"4003",2018-04-01,"AZ",429.062188416667
"4004",2018-04-01,"CA",2244.53492758333
"4005",2018-04-01,"CO",88.18063525
"4006",2018-04-01,"DE",4.14984525
"4007",2018-04-01,"FL",183.441855125
"4008",2018-04-01,"HI",15.2373809166667
"4009",2018-04-01,"IL",5.43090995833333
"4010",2018-04-01,"MA",80.0702747083333
"4011",2018-04-01,"MD",30.7304137083333
"4012",2018-04-01,"NC",507.504508583333
"4013",2018-04-01,"NJ",81.6609350833333
"4014",2018-04-01,"NM",111.307732708333
"4015",2018-04-01,"NV",393.631386
"4016",2018-04-01,"NY",22.7252511666667
"4017",2018-04-01,"OH",9.99216379166667
"4018",2018-04-01,"OR",44.0032046666667
"4019",2018-04-01,"PA",5.25993158333333
"4020",2018-04-01,"TX",255.828494041667
"4021",2018-04-01,"VT",8.619282125
"4022",2018-04-01,"WA",0.0427083333333333
"4023",2018-04-01,"GA",166.241785041667
"4024",2018-04-01,"IN",24.6987990833333
"4025",2018-04-01,"MN",84.350350625
"4026",2018-04-01,"TN",13.1168013333333
"4027",2018-04-01,"UT",187.039841791667
"4028",2018-04-01,"CT",6.25696616666667
"4029",2018-04-01,"RI",2.125007125
"4030",2018-04-01,"SC",37.6257983333333
"4031",2018-04-01,"MO",7.074583625
"4032",2018-04-01,"WI",3.22816591666667
"4033",2018-04-01,"AR",14.9082379166667
"4034",2018-04-01,"KS",0.654358083333333
"4035",2018-04-01,"MI",9.64939925
"4036",2018-04-01,"OK",4.85890854166667
"4037",2018-04-01,"AL",28.6597827083333
"4038",2018-04-01,"IA",0.929330583333333
"4039",2018-04-01,"ID",45.8272649583333
"4040",2018-04-01,"KY",3.21472583333333
"4041",2018-04-01,"MS",26.1753557916667
"4042",2018-04-01,"NE",2.24014633333333
"4043",2018-04-01,"SD",0.144594041666667
"4044",2018-04-01,"VA",60.51536425
"4045",2018-04-01,"LA",0.13719525
"4046",2018-04-01,"ME",0.928451875
"4047",2018-04-01,"MT",2.70595
"4048",2018-04-01,"WY",NA
"4049",2018-05-01,"AZ",428.193916541667
"4050",2018-05-01,"CA",2249.897124125
"4051",2018-05-01,"CO",88.3040135
"4052",2018-05-01,"DE",4.157365
"4053",2018-05-01,"FL",193.6066935
"4054",2018-05-01,"HI",15.2800699166667
"4055",2018-05-01,"IL",5.49017708333333
"4056",2018-05-01,"MA",79.8759148333333
"4057",2018-05-01,"MD",31.8555494166667
"4058",2018-05-01,"NC",509.833937083333
"4059",2018-05-01,"NJ",81.8421672916667
"4060",2018-05-01,"NM",111.843634375
"4061",2018-05-01,"NV",394.03147775
"4062",2018-05-01,"NY",23.4596053333333
"4063",2018-05-01,"OH",9.99624958333333
"4064",2018-05-01,"OR",45.87021075
"4065",2018-05-01,"PA",5.22034325
"4066",2018-05-01,"TX",259.865241291667
"4067",2018-05-01,"VT",8.62917204166667
"4068",2018-05-01,"WA",0.069292125
"4069",2018-05-01,"GA",166.680469833333
"4070",2018-05-01,"IN",24.5388239166667
"4071",2018-05-01,"MN",85.7693586666667
"4072",2018-05-01,"TN",13.5245651666667
"4073",2018-05-01,"UT",186.261152541667
"4074",2018-05-01,"CT",6.48690954166667
"4075",2018-05-01,"RI",2.22880970833333
"4076",2018-05-01,"SC",40.0934207083333
"4077",2018-05-01,"MO",7.340528875
"4078",2018-05-01,"WI",3.27680225
"4079",2018-05-01,"AR",15.8204750833333
"4080",2018-05-01,"KS",0.651481083333333
"4081",2018-05-01,"MI",9.73750816666667
"4082",2018-05-01,"OK",4.95604279166667
